Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201300001210;13;6;18;1700;1;2;1;1.0;1;7;rue colonel manceau;M;4766345.0;-299715.0;560
201300001229;13;8;19;1115;1;2;1;1.0;3;69;route des plages;M;0.0;0.0;560
201300001241;13;8;9;1915;1;2;1;1.0;1;249;Avenue du porhoet;M;0.0;0.0;560
201300001267;13;11;11;1115;1;1;1;2.0;3;172;;M;0.0;0.0;560
201300001296;13;7;27;30;3;1;1;1.0;1;15;;M;0.0;0.0;140
201300001298;13;8;4;1515;1;1;3;7.0;3;66;;M;0.0;0.0;140
201300001306;13;10;13;1200;1;1;1;8.0;2;747;;M;0.0;0.0;140
201300001309;13;11;7;1700;1;1;1;3.0;7;266;;M;0.0;0.0;140
201300001316;13;9;8;1030;1;1;1;1.0;2;100;;M;4906400.0;-31000.0;140
201300001319;13;12;5;1730;3;1;1;1.0;1;57;;M;4913800.0;-20100.0;140
201300001327;13;9;7;1445;1;2;1;1.0;3;336;route de Caumont;M;0.0;0.0;140
201300001332;13;3;26;930;1;1;2;1.0;3;680;;M;4929910.0;-73166.0;140
201300001338;13;2;19;1700;1;1;1;1.0;1;298;;;;;140
201300001356;13;2;21;910;1;2;3;7.0;3;654;BOULEVARD COLLAS;M;4902030.0;-3478.0;140
201300001361;13;9;10;1215;1;2;1;1.0;2;654;Lieu dit CAREL;M;0.0;0.0;140
201300001363;13;12;2;700;5;2;1;1.0;1;431;;M;0.0;0.0;140
201300001436;13;8;12;745;1;1;1;7.0;2;554;RUE JEANNE PAISNEL;M;4867880.0;-129047.0;500
201300001453;13;3;30;1100;1;1;1;1.0;3;337;LA GARDINIERE;M;4845760.0;-138579.0;500
201300001517;13;6;19;1830;1;1;2;1.0;3;151;;M;4919020.0;-157198.0;500
201300001518;13;6;24;1915;1;2;2;1.0;3;617;PLACE FRANCIS ENAULT;M;4933700.0;-149635.0;500
201300001524;13;9;7;1115;1;1;1;7.0;1;586;RUE DE SURVILLE;M;4928510.0;-165469.0;500
201300001541;13;5;13;1900;1;2;2;1.0;6;484;PLACE SAINT MIMCHEL;M;4857760.0;-109426.0;500
201300001566;13;3;27;815;1;2;1;1.0;2;53;11 BIS, CITADELLE ( RUE;;;;10
201300001575;13;4;17;1748;1;2;2;1.0;6;53;LECLERC (BVD  MARECHAL C;;;;10
201300001600;13;7;5;1000;1;1;1;1.0;3;451;SANS, MEILLONNAS ( CHEMI;M;4623960.0;527599.0;10
201300001606;13;7;14;1510;1;1;6;1.0;3;53;;M;4622090.0;524920.0;10
201300001622;13;9;27;1800;1;2;2;7.0;3;53;sans, CHARTREUSE ( RUE D;;;;10
201300001637;13;12;4;1235;1;2;3;1.0;3;53;23, BROU ( BD DU N?1 A 6;;;;10
201300001696;13;9;1;800;1;1;6;1.0;3;204;;M;4727900.0;-146700.0;440
201300001697;13;9;2;1530;1;2;6;1.0;3;204;ROND-POINT DE HOMBERG;M;0.0;0.0;440
201300001701;13;12;16;600;4;1;1;1.0;3;172;;M;0.0;0.0;440
201300001746;13;8;8;1045;1;1;1;1.0;2;108;la frechotiere;M;0.0;0.0;440
201300001762;13;1;15;1145;1;2;1;7.0;3;15;rue de la forêt;M;0.0;0.0;440
201300001784;13;5;4;1900;1;1;1;7.0;3;110;le lindron;M;0.0;0.0;440
201300001786;13;6;22;1730;1;2;1;8.0;2;110;Route d' HERIC;M;0.0;0.0;440
201300001800;13;8;1;2030;1;1;1;7.0;5;130;les heuderies;M;0.0;0.0;440
201300001804;13;11;22;1000;1;2;1;1.0;3;18;72 rue de Nantes;M;0.0;0.0;440
201300001808;13;8;7;1445;1;2;3;1.0;3;12;rue Georges Cl?menceau;M;0.0;0.0;440
201300001836;13;11;14;1645;1;2;1;1.0;3;186;rue de la marche;M;0.0;0.0;440
201300001855;13;7;6;1400;1;2;1;1.0;1;183;Rue des Landes;M;4739400.0;-242400.0;440
201300001873;13;3;28;1345;1;2;1;1.0;3;210;38 rue louis pasteur;M;0.0;0.0;440
201300001887;13;7;15;1330;1;1;2;1.0;3;217;la saulce;M;0.0;0.0;440
201300001895;13;2;14;1630;1;1;1;6.0;1;194;;M;4743502.0;-29524.0;490
201300001899;13;11;9;1600;1;1;1;7.0;5;106;Les trois quartiers;M;4747418.0;-33508.0;490
201300001926;13;8;8;1200;1;2;6;1.0;1;301;Rond-point de Strasbourg;M;0.0;0.0;490
201300001966;13;4;20;1200;1;2;3;1.0;1;2;rue Albert Pottier;M;4729377.0;2181.0;490
201300001973;13;8;29;1830;1;2;3;1.0;3;41;rue des maligrattes;M;4730250.0;5889.0;490
201300001977;13;12;3;745;2;1;1;5.0;2;261;;M;0.0;0.0;490
201300002044;13;7;1;1715;1;1;2;1.0;3;2;;M;4822122.0;-76983.0;530
201300002060;13;4;19;1300;1;2;1;1.0;3;185;1 rue Aristide BRIAND;M;4846168.0;-19361.0;530
201300002091;13;9;18;1715;1;2;1;1.0;3;54;RUE ARAGON;M;0.0;0.0;720
201300002110;13;5;22;1445;1;2;1;1.0;3;346;Les Cytises;M;0.0;0.0;720
201300002125;13;12;9;1645;1;1;1;7.0;2;253;;M;4789600.0;5300.0;720
201300002126;13;12;18;1245;1;1;1;1.0;1;381;;M;0.0;0.0;720
201300002127;13;1;24;715;2;2;6;1.0;2;154;rond point m?daill?s mil;M;4770200.0;-8600.0;720
201300002133;13;12;3;815;2;2;6;5.0;2;154;ROND POINT DE LA GARE;M;4770200.0;-6900.0;720
201300002206;13;8;25;1015;1;2;1;8.0;2;89;95 RUE NATIONALE;M;0.0;0.0;850
201300002207;13;9;20;645;3;2;1;1.0;1;89;RUE DU CHATEAU D'EAU;M;0.0;0.0;850
201300002212;13;12;6;1545;1;2;1;1.0;1;89;RUE DU CHATEAU;M;0.0;0.0;850
201300002222;13;8;26;1815;1;2;1;1.0;1;153;RUE DE L'OUEST;M;4677969.0;-106342.0;850
201300002235;13;4;21;2230;3;1;1;1.0;2;197;LA CHAGNAIS;M;0.0;0.0;850
201300002261;13;9;26;1145;1;2;1;2.0;3;208;RUE GEORGES CLEMENCEAU;M;0.0;0.0;850
201300002264;13;1;8;730;2;2;6;1.0;1;92;BD DU CHAIL;M;0.0;0.0;850
201300002287;13;5;3;1900;1;1;3;1.0;3;264;LA GOURMAUDIERE;M;0.0;0.0;850
201300002302;13;6;4;1715;1;1;1;1.0;3;210;CARREFOUR DE LA BOUTIERE;M;0.0;0.0;850
201300002317;13;7;18;1430;1;2;1;1.0;3;113;RUE DE LA MEULE;M;4669950.0;-234791.0;850
201300002321;13;7;27;1430;1;1;1;6.0;2;52;;M;0.0;0.0;850
201300002337;13;9;24;1845;1;1;1;1.0;3;88;CHEMIN DU GRAND FIEF;M;4670559.0;-189449.0;850
201300002346;13;6;21;1545;1;2;1;1.0;1;172;CHEMIN DE LA CHAPELLERIE;M;4681517.0;-199240.0;850
201300002350;13;7;26;845;1;2;6;1.0;3;234;R-POINT DES FONTENELLES;M;0.0;0.0;850
201300002354;13;9;25;1530;1;1;1;1.0;2;12;LA FORTINIERE;M;0.0;0.0;850
201300002356;13;12;16;1600;1;1;1;7.0;2;234;59 ROUTE DE LA PIBOLE;M;4679674.0;-203160.0;850
201300002363;13;6;19;1815;1;1;1;1.0;1;26;RUE DE LA PETITE CROIX;M;4656790.0;-145797.0;850
201300002364;13;7;1;1045;1;2;1;1.0;3;127;4 BD DU 8 MAI 1945;M;4642202.0;-149175.0;850
201300002366;13;7;8;1000;1;2;6;1.0;6;294;ROND-POINT DES JONCS;M;0.0;0.0;850
201300002372;13;9;29;1745;2;2;1;7.0;5;294;RUE DU PHARE;M;4634340.0;-144570.0;850
201300002384;13;3;28;1330;1;1;1;1.0;2;284;;M;4460300.0;-93900.0;330
201300002394;13;10;8;900;1;2;1;7.0;6;519;13 avenue de la boetie;M;0.0;0.0;330
201300002406;13;5;28;1630;1;2;1;1.0;3;449;RUE CLEMENT DESSALLES;M;0.0;0.0;330
201300002408;13;6;16;1045;1;2;1;1.0;1;449;avenue descartes;M;0.0;0.0;330
201300002451;13;9;4;730;1;2;3;1.0;3;554;AV DES TABERNOTTES D115;M;0.0;0.0;330
201300002473;13;1;25;1700;1;1;1;1.0;2;343;;M;0.0;0.0;330
201300002515;13;6;6;845;1;1;2;1.0;1;44;;M;0.0;0.0;330
201300002525;13;1;31;745;5;2;6;9.0;1;240;RD 1215;M;4530700.0;-93500.0;330
201300002561;13;1;23;1745;1;2;6;1.0;3;243;place jean moulin;M;4492300.0;-24200.0;330
201300002564;13;7;9;900;1;1;6;1.0;3;539;;M;4488700.0;-31100.0;330
201300002577;13;9;25;1830;1;1;1;1.0;1;157;;M;4479300.0;-26000.0;330
201300002593;13;1;11;900;1;1;1;7.0;1;393;;M;0.0;0.0;330
201300002630;13;10;8;1800;1;1;1;1.0;2;372;LA BASSE VAURE;M;4513150.0;50739.0;240
201300002677;13;9;25;1000;1;1;3;1.0;1;93;;M;4536400.0;48600.0;240
201300002711;13;11;28;1715;2;1;1;1.0;3;67;ROUTE DE CAMPAGNE;M;4490490.0;95276.0;240
201300002748;13;9;17;2100;5;2;1;2.0;1;65;avenue du Mal LECLERC;M;4365040.0;-143086.0;400
201300002750;13;11;13;815;2;2;6;5.0;3;296;rue Pierre de Coubertin;M;4368852.0;-137228.0;400
201300002762;13;3;12;1300;1;2;3;1.0;3;224;allee rene tachoires;M;4354566.0;-108954.0;400
201300002773;13;1;26;1715;1;2;6;1.0;1;284;1500 route de bordeaux;M;4366812.0;-128279.0;400
201300002819;13;7;27;1045;1;2;2;1.0;3;119;Rue du Moulin;M;4365366.0;-59502.0;400
201300002871;13;7;18;900;1;1;4;8.0;3;20;;M;4467950.0;16281.0;470
201300002893;13;10;2;800;1;2;3;1.0;3;119;AVENUE LOUISE NADEAU;M;4419350.0;2479.0;470
201300002916;13;5;8;930;1;1;6;1.0;3;230;;M;4324470.0;-38798.0;640
201300002930;13;11;21;1900;5;1;1;3.0;2;238;;M;0.0;0.0;640
201300002947;13;6;30;1930;1;2;1;1.0;1;102;AVENUE DU LABOURD;M;4348090.0;-146359.0;640
201300002953;13;1;30;1530;1;1;1;1.0;1;495;;M;4336820.0;-156665.0;640
201300002957;13;7;19;845;1;2;2;1.0;3;495;RD 918;M;4335420.0;-155035.0;640
201300002994;13;12;6;815;1;2;6;1.0;3;422;RP DE LA JAO;M;4319770.0;-60452.0;640
201300003001;13;10;5;1515;1;1;1;1.0;1;359;;M;4325200.0;-62000.0;640
201300003006;13;5;19;1115;1;1;1;8.0;1;510;;M;4353610.0;-69022.0;640
201300003028;13;7;15;900;1;2;1;1.0;3;100;67 bis route de  Poitier;M;4654700.0;27800.0;860
201300003035;13;7;12;1100;1;1;1;1.0;1;96;;M;4681500.0;32100.0;860
201300003058;13;6;13;1815;1;1;1;2.0;3;70;;M;4653300.0;72600.0;860
201300003066;13;3;4;1315;1;1;1;1.0;3;78;;M;4615000.0;30300.0;860
201300003077;13;6;26;900;1;1;1;1.0;7;78;Chez Sureau;M;4569004.0;21056.0;160
201300003082;13;11;16;1600;1;1;9;1.0;2;61;;M;4572091.0;26634.0;160
201300003100;13;7;14;1115;1;2;6;1.0;2;99;Toutvent;M;4536136.0;-8408.0;160
201300003102;13;8;2;1745;1;1;1;1.0;2;160;La Roche;M;4545126.0;-26061.0;160
201300003111;13;7;4;1830;1;1;3;1.0;1;134;Chez Vouivet;M;4589262.0;64677.0;160
201300003168;13;9;22;1000;1;1;1;1.0;5;439;;M;4632200.0;-83600.0;170
201300003172;13;5;29;945;1;2;1;1.0;1;161;rue de la touche;M;4618989.0;-133838.0;170
201300003175;13;8;1;1000;1;2;1;1.0;3;369;avenue des Corsaires;M;4620097.0;-135280.0;170
201300003186;13;8;15;2000;1;1;1;1.0;2;403;;M;4539595.0;-45168.0;170
201300003216;13;5;16;900;1;2;6;8.0;3;93;D734;M;4588786.0;-120026.0;170
201300003221;13;8;5;1230;1;1;1;8.0;3;323;;M;4604105.0;-139144.0;170
201300003252;13;1;2;1700;1;1;1;7.0;3;338;;M;4616220.0;-73874.0;170
201300003272;13;10;9;1530;1;1;1;1.0;2;447;;M;4607900.0;-93800.0;170
201300003363;13;7;18;2100;1;1;1;1.0;5;49;"LD ""RIDJEU""";M;0.0;0.0;790
201300003367;13;9;28;1645;1;1;2;8.0;1;131;;M;0.0;0.0;790
201300003400;13;4;6;1815;1;2;7;1.0;3;121;;M;0.0;0.0;790
201300003420;13;12;15;1330;1;2;1;8.0;1;21;Rue de BEYNAC;M;4578500.0;119100.0;870
201300003439;13;7;24;845;1;1;1;1.0;1;60;;M;0.0;0.0;870
201300003451;13;3;21;1315;1;1;2;1.0;3;122;;M;0.0;0.0;870
201300003485;13;7;9;1100;1;1;1;1.0;2;229;;M;4515000.0;144600.0;190
201300003486;13;8;26;1015;1;2;1;1.0;3;123;Avenue Leo Lagrange;M;0.0;0.0;190
201300003490;13;11;21;1030;1;2;1;1.0;1;229;lieu dit Bernou;M;4512800.0;141700.0;190
201300003491;13;11;26;1015;2;1;1;1.0;3;66;;M;4514700.0;133900.0;190
201300003498;13;3;10;1515;1;2;1;1.0;6;274;Rue basse;M;4519700.0;150600.0;190
201300003500;13;3;22;1415;1;1;1;1.0;3;246;;M;0.0;0.0;190
201300003523;13;6;15;1845;1;2;1;1.0;3;93;Av du G?n?ral De Gaulle;M;4619400.0;224100.0;230
201300003569;13;3;25;1545;1;1;1;1.0;1;553;;M;0.0;0.0;310
201300003583;13;10;27;1015;1;2;1;1.0;3;297;avenue de la save;M;4366818.0;119126.0;310
201300003599;13;9;25;1130;1;2;3;1.0;3;182;10 bd Marechal Juin;M;4368111.0;139565.0;310
201300003615;13;12;12;1445;1;1;1;7.0;1;94;;M;0.0;0.0;310
201300003642;13;1;1;1500;1;1;1;8.0;3;416;;M;4332493.0;118966.0;310
201300003662;13;9;15;1845;1;2;1;1.0;6;424;39 route de Toulouse;M;4357199.0;131226.0;310
201300003669;13;5;22;1130;1;1;1;2.0;4;556;;M;0.0;0.0;310
201300003672;13;7;21;1015;1;2;1;7.0;1;585;route voie romaine;M;4313240.0;69149.0;310
201300003687;13;12;15;1030;1;2;1;1.0;1;471;rue de l'Anglade - RN125;M;0.0;0.0;310
201300003717;13;2;4;1315;1;1;1;2.0;3;451;;M;0.0;0.0;310
201300003741;13;12;15;1245;1;2;1;1.0;3;265;rue Jules Guesdes;M;4308500.0;162500.0;90
201300003760;13;12;14;500;4;2;1;3.0;2;261;avenue aristide berges;M;4299285.0;113728.0;90
201300003769;13;9;3;1710;1;2;2;1.0;3;168;3-5, Q. ROOSEVELT (RUE);;;;20
201300003772;13;12;7;1008;1;2;6;2.0;2;168;PAUL DOUMER (PLACE);M;4904019.0;340470.0;20
201300003776;13;8;18;1800;1;2;1;1.0;1;56;AVENUE DU STADE;M;4427600.0;243000.0;120
201300003800;13;9;1;1900;1;1;1;1.0;3;254;;M;0.0;0.0;120
201300003829;13;7;19;1345;1;2;1;1.0;3;237;Canet d'Olt;M;0.0;0.0;120
201300003866;13;1;23;1630;1;1;1;8.0;3;249;;M;4374370.0;87239.0;320
201300003917;13;7;30;900;1;1;1;1.0;1;264;;M;4393180.0;-11313.0;320
201300003930;13;8;22;1100;1;1;1;1.0;3;47;LD LES CLAUS;M;4401750.0;53657.0;320
201300003955;13;10;11;1615;1;1;4;1.0;1;30;;M;4351000.0;28345.0;320
201300003957;13;12;8;1805;3;1;1;1.0;1;273;;M;4349990.0;23378.0;320
201300004005;13;1;14;1400;1;1;1;8.0;3;229;;M;4491202.0;179306.0;460
201300004017;13;5;26;1745;1;2;1;1.0;1;216;RD 47 PK 11+700;M;4475855.0;135195.0;460
201300004036;13;8;17;1645;1;1;1;1.0;3;2;;M;4315685.0;-1981.0;650
201300004052;13;10;30;1030;1;2;3;1.0;1;370;POUZAC/AV. DE LA MONGIE;M;4308220.0;13824.0;650
201300004090;13;6;28;1615;1;2;1;1.0;1;39;route du saout;M;4375600.0;190600.0;810
201300004125;13;10;31;1730;1;1;1;1.0;1;29;;M;4395900.0;199300.0;810
201300004138;13;5;27;1025;1;2;1;1.0;3;408;61, MENDES-FRANCE (AVENU;M;4957375.0;363549.0;20
201300004141;13;5;30;1625;1;2;6;1.0;3;408;DE GAULLE (AVENUE CHARLE;M;4956871.0;364709.0;20
201300004144;13;6;14;1525;1;1;6;1.0;3;408;;;;;20
201300004150;13;7;29;915;1;1;6;1.0;1;408;ARDON (CHEMIN D');M;4954656.0;361654.0;20
201300004155;13;10;10;2044;5;2;6;3.0;3;408;HUGO (PLACE VICTOR);M;4957002.0;363383.0;20
201300004170;13;1;11;1815;3;1;1;1.0;1;2;;M;4349490.0;233933.0;810
201300004177;13;6;20;1715;1;2;1;1.0;7;179;lieu dit la c?te, C.V 18;M;4351700.0;193200.0;810
201300004188;13;5;10;1430;1;1;1;1.0;1;39;;M;0.0;0.0;820
201300004258;13;8;25;1500;1;2;1;1.0;4;125;Faubourg Saint Blaise;M;0.0;0.0;820
201300004296;13;3;25;1815;1;1;1;1.0;1;284;;M;0.0;0.0;690
201300004300;13;5;10;1315;1;2;3;1.0;1;278;rue des cerisiers;M;0.0;0.0;690
201300004322;13;7;7;1045;1;2;1;1.0;6;287;rue Lamartine;M;0.0;0.0;690
201300004352;13;9;5;1000;1;1;1;1.0;7;187;;M;0.0;0.0;690
201300004366;13;6;14;830;1;2;1;1.0;3;296;Croix rouge / rte PILON;M;0.0;0.0;690
201300004371;13;12;28;1045;1;1;1;1.0;1;228;;M;0.0;0.0;690
201300004397;13;8;31;1600;1;1;1;1.0;3;121;;M;0.0;0.0;690
201300004399;13;3;20;1645;1;1;1;1.0;2;108;;M;0.0;0.0;690
201300004402;13;7;9;1600;1;1;1;1.0;5;80;;M;0.0;0.0;690
201300004409;13;5;30;1930;1;1;6;1.0;3;145;;M;0.0;0.0;690
201300004469;13;4;18;800;1;2;1;7.0;5;175;CHEMIN DES ECOLIERS;;;;10
201300004471;13;4;21;1400;1;1;1;1.0;3;236;;M;0.0;0.0;10
201300004501;13;6;9;1800;1;1;1;1.0;3;185;;M;4600980.0;559088.0;10
201300004571;13;3;11;1730;1;1;1;1.0;2;290;;M;4588020.0;521781.0;10
201300004580;13;8;16;615;1;1;1;1.0;1;54;;M;4587700.0;516044.0;10
201300004588;13;7;7;1430;1;1;1;1.0;2;275;;;;;10
201300004601;13;3;1;1915;3;1;1;1.0;2;333;;M;4591480.0;495539.0;10
201300004617;13;8;17;1300;1;1;1;1.0;1;3;;M;0.0;0.0;70
201300004645;13;8;7;1445;1;1;6;1.0;1;240;;M;0.0;0.0;70
201300004646;13;9;2;1730;1;1;1;1.0;1;22;;M;0.0;0.0;70
201300004649;13;12;11;1100;1;1;6;1.0;1;27;;M;0.0;0.0;70
201300004653;13;1;2;1530;1;1;1;1.0;3;182;;M;0.0;0.0;70
201300004660;13;5;20;1115;1;1;1;1.0;3;207;;M;0.0;0.0;70
201300004703;13;6;18;2000;1;2;1;1.0;1;313;22 RUE DE LA FONTAINE;M;4496920.0;495760.0;260
201300004790;13;7;4;740;1;2;3;7.0;3;722;13, COUCY ( AVENUE DE );M;4938788.0;333271.0;20
201300004794;13;9;21;525;5;2;3;1.0;3;243;Laon(Avenue de );;;;20
201300004795;13;9;10;1930;2;2;1;1.0;2;722;JEANNE D'ARC ( BOULEVARD;M;4937452.0;332679.0;20
201300004796;13;10;9;1910;5;2;6;1.0;3;722;EUROPE ( ROND POINT DE L;M;4938196.0;327994.0;20
201300004800;13;10;25;949;1;2;2;1.0;3;722;SAINT-JUST (RUE);M;4938816.0;331715.0;20
201300004812;13;10;14;1745;1;2;1;1.0;1;422;ROUTE DE CHAMROUSSE;M;0.0;0.0;380
201300004823;13;6;15;1030;1;2;1;1.0;7;27;all?e de beauregard;M;0.0;0.0;380
201300004838;13;9;4;1500;1;1;1;1.0;3;155;;M;0.0;0.0;380
201300004840;13;10;8;2030;1;1;1;8.0;2;412;;M;0.0;0.0;380
201300004847;13;9;26;745;1;2;2;1.0;3;474;rue Vinay/Billery;M;4521100.0;567300.0;380
201300004850;13;4;4;1645;1;1;1;1.0;3;511;;M;0.0;0.0;380
201300004855;13;11;2;1845;3;1;1;2.0;2;181;;M;0.0;0.0;380
201300004874;13;4;17;800;1;1;6;1.0;3;565;;M;0.0;0.0;380
201300004883;13;8;31;1500;1;2;1;1.0;6;226;Sortie Mens - rd66;M;4481800.0;575100.0;380
201300004886;13;6;6;830;1;2;6;1.0;3;529;URIAGE;M;4507600.0;591100.0;380
201300004892;13;10;16;1630;1;2;1;1.0;1;279;Lieu dit Le Troussier;M;0.0;0.0;380
201300004895;13;12;17;1415;1;2;1;1.0;3;71;la Cheneraie;M;4508400.0;572800.0;380
201300004920;13;7;4;1745;1;2;1;1.0;1;517;Rue du G?n?ral De Gaulle;M;4530300.0;548500.0;380
201300004930;13;5;26;900;1;1;1;1.0;1;455;;M;0.0;0.0;380
201300004948;13;8;23;1500;1;1;1;1.0;3;63;;M;0.0;0.0;380
201300004970;13;8;11;830;1;2;1;1.0;3;315;roue de la Folati?re;M;0.0;0.0;380
201300004975;13;12;30;1900;5;2;1;1.0;1;315;AV DE LA FOLATIERE / CH;M;4553620.0;564992.0;380
201300004991;13;4;11;1645;1;2;1;3.0;6;35;Rue Martin Luther King;M;0.0;0.0;440
